GO,2022-01-11,27.709999,27.85,27.17,27.280001,27.280001,735800
GO,2022-01-12,27.24,27.299999,26.790001,27.110001,27.110001,430500
GO,2022-01-13,27.09,27.690001,26.780001,27.450001,27.450001,510400
GO,2022-01-14,27.43,27.43,26.1,26.43,26.43,481900
GO,2022-01-18,26.26,26.26,25.4,25.450001,25.450001,767800
GO,2022-01-19,24.469999,25.32,24.139999,24.99,24.99,909300
GO,2022-01-20,25.24,25.73,24.915001,25.02,25.02,663400
GO,2022-01-21,24.98,25.559999,24.98,25.139999,25.139999,551900
GO,2022-01-24,24.84,25.450001,24.6,25.360001,25.360001,1000300
GO,2022-01-25,25.1,25.174999,24.115,24.879999,24.879999,1129700
GO,2022-01-26,25.17,25.475,24.559999,25.110001,25.110001,1234800
GO,2022-01-27,25.17,25.879999,24.424999,24.549999,24.549999,867500
GO,2022-01-28,24.33,24.469999,23.690001,24.42,24.42,789200
GO,2022-01-31,24.219999,25.389999,24.129999,25.379999,25.379999,620400
GO,2022-02-01,25.299999,25.540001,24.84,25.459999,25.459999,1087200
GO,2022-02-02,25.74,25.965,25.33,25.629999,25.629999,639300
GO,2022-02-03,25.48,25.825001,25.049999,25.26,25.26,1015500
GO,2022-02-04,25.26,25.379999,24.610001,25.25,25.25,463200
GO,2022-02-07,25.280001,25.52,24.860001,24.93,24.93,604100
GO,2022-02-08,24.76,25.67,24.6,25.49,25.49,487800
GO,2022-02-09,25.389999,26.41,25.389999,26.389999,26.389999,984700
GO,2022-02-10,26.370001,26.497999,25.74,26.01,26.01,763800
GO,2022-02-11,25.959999,26.76,25.84,26.51,26.51,478200
GO,2022-02-14,26.32,26.66,25.745001,26.139999,26.139999,451300
GO,2022-02-15,26.24,27.200001,26.24,27.18,27.18,611900
GO,2022-02-16,27.18,27.33,26.620001,27.110001,27.110001,539000
GO,2022-02-17,26.99,27.66,26.74,27.559999,27.559999,613400
GO,2022-02-18,27.42,27.74,26.59,26.65,26.65,854300
GO,2022-02-22,26.549999,26.610001,25.57,25.65,25.65,582200
GO,2022-02-23,25.799999,26.129999,25.309999,25.41,25.41,583300
GO,2022-02-24,25.0,25.790001,24.465,25.67,25.67,788300
GO,2022-02-25,25.790001,27.922001,25.719999,27.870001,27.870001,956900
GO,2022-02-28,27.725,28.51,27.48,27.809999,27.809999,1128400
GO,2022-03-01,28.0,28.34,27.605,28.17,28.17,1299200
GO,2022-03-02,27.51,27.809999,26.52,27.23,27.23,2031700
GO,2022-03-03,27.440001,29.360001,27.23,29.01,29.01,1436800
GO,2022-03-04,28.84,29.83,28.48,29.32,29.32,1097100
GO,2022-03-07,29.129999,30.76,29.07,29.540001,29.540001,950800
GO,2022-03-08,29.309999,31.129999,29.309999,29.9,29.9,1005500
GO,2022-03-09,30.049999,30.313999,28.950001,29.09,29.09,882700
GO,2022-03-10,29.110001,29.709999,28.620001,29.549999,29.549999,729800
GO,2022-03-11,29.549999,29.885,29.24,29.4,29.4,592500
GO,2022-03-14,29.360001,29.41,27.870001,28.08,28.08,740500
GO,2022-03-15,27.98,30.219999,27.82,30.1,30.1,1168600
GO,2022-03-16,30.25,31.58,29.995001,31.120001,31.120001,929900
GO,2022-03-17,31.059999,31.450001,30.76,30.790001,30.790001,543300
GO,2022-03-18,30.620001,32.029999,30.535,31.74,31.74,1268500
GO,2022-03-21,31.74,32.145,31.02,31.299999,31.299999,653600
GO,2022-03-22,31.370001,32.09,31.049999,32.0,32.0,581700
GO,2022-03-23,32.009998,32.900002,32.0,32.5,32.5,819700
GO,2022-03-24,32.57,33.02,32.48,33.02,33.02,621300
GO,2022-03-25,32.849998,33.130001,32.369999,32.889999,32.889999,535400
